,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
38,38,"Post Graduate Government College for Girls, Sector 42 Chandigarh",Chandigarh,Chandigarh,Post Graduate Diploma in Mass Communication,1 year,Full time,30.0,Diploma,0.2 lakhs,UGC,Graduation from any recognized university with relevant subjects.,"This is a full-time one-year course affiliated to Panjab University, Chandigarh and approved by UGC."
39,39,"School of Distance Education, Andhra University, Visakhapatnam",Visakhapatnam,Andhra Pradesh,Master of Journalism and Mass Communication,2 years,Distance,,PG,0.12 lakhs,UGC,Graduation from any recognized university with relevant subjects.,"This is a full time two year course affiliated to Andhra University, Vishakhapatnam and approved by UGC."
40,40,"Don Bosco College, Mumbai",Mumbai,Maharashtra,Bachelor of Mass Media,3 years,Full time,60.0,UG,,,The candidate should have passed in 10+2 or its equivalent from any recognized Board / University,"This is a three year fullt ime course Affiliated to University of Mumbai, Mumbai"
41,41,"Renaissance College of Commerce and Management, Indore",Indore,Madhya Pradesh,BA Mass Communication Hons,3 years,Full time,,UG,,,"Any XII pass-out from any board (M.P. or C.B.S.E.) is eligible for admission, provided that he/she must get 60% marks aggregate in the final examination.","BA Mass Communication Hons is 3 year full time course with affiliation of Devi Ahilya Vishwavidyalaya, Indore and accreditation by NAAC."
0,0,"Minority Arts and Science College, Palakkad",Mezhathur,Kerala,BA Mass communication and Journalism,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 any stream.,BA- Mass communication and Journalism with Economics and Political science is a three year full time course.
1,1,"Don Bosco College, Dharmapuri",Sajalahalli,Tamil Nadu,B.Sc Digital Print Media,3 years,Full time,50.0,UG,,UGC,Pass in Plus Two Examination with Mathematics as one the subject.,"Bachelor of Science in Digital Print Media is a full-time three year course affiliated to Periyar University, Salem and approved by UGC."
2,2,"University School of Mass Communication, New Delhi",New Delhi,Delhi,Master of Journalism and Mass Communication,2 years,Full time,,PG,,,Bachelors degree in related branch.,"Master of Journalism and Mass Communication is 2 year full time UG level course with affiliation of Guru Gobind Singh Indraprastha University, Delhi."
3,3,"University School of Mass Communication, New Delhi",New Delhi,Delhi,Master of Mass Communication,2 years,Full time,,PG,,,Bachelors degree in related branch.,"Master in Mass Communication (MMC) that offers the following specializations in the last two semesters: (i) Journalism and News Media, (ii) New Media and Convergence, (iii) Corporate Communication and (iv) TV Production. The School plans to have the flollowing specialization in near future (i) Broadcast Journalism, (ii) Print Journalism, (iii) Online Journalism, (iv) ...See More"
4,4,"Extol College, Bhopal",Bhopal,Madhya Pradesh,B.Sc Electronic Media,3 years,Full time,,UG,,,Minimum qualification for admission in program: 10+2 or its equivalent.,Bachelor of Science in Electronic Media is tree year degree course affiliated to ‘Makhanlal Chaturvedi National University of Journalism and Mass Communication’ Bhopal (M.P).
5,5,"Pazhassi Raja College, Pulpally",Pulpally,Kerala,BA Mass Communication,3 years,Full time,40.0,UG,1.12 lakhs,UGC,The candidate should have passed Plus Two Any Stream or equivalent.,"Bachelor of Arts in Mass Communication is 3-year duration course approved by University Grants Commission (UGC) and affiliated to University of Calicut, Malappuram."
6,6,"Pazhassi Raja College, Pulpally",Pulpally,Kerala,Master of Mass Communication and Journalism,2 years,Full time,20.0,PG,,,The student should have any bachelor degree.,"Master of Communication and Journalism is 2-year duration course approved by University Grants Commission (UGC) and affiliated to University of Calicut, Malappuram."
7,7,"IPS Institute of Professional Studies, Meerut",Meerut,Uttar Pradesh,Bachelor of Journalism,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream.,Bachelor of Journalism is a three year full time course.
8,8,"IPS Institute of Professional Studies, Meerut",Meerut,Uttar Pradesh,PGD Media,1 year,Full time,,PG,,,The candidate should have passed in related graduation,PGD Media is a one year full time course.
9,9,"Balaji College of Arts Commerce and Science, Pune",Dattwadi,Maharashtra,Master of Journalism and Mass Communication,2 years,Full time,,PG,,,Candidates seeking admission to this programme must have passed any graduation from a recognized university.,"Master of Journalism and Mass Communication is a full-time two year course affiliated to Savitribai Phule Pune University, Pune and approved by UGC."
10,10,"Northpoint Centre of Learning, Khandala",Kune N.m.,Maharashtra,Post Graduate Program Digital Marketing and Media Management,1 year,Full time,,PG,,,Graduates from all streams with a minimum of 50% are eligible to apply. Candidates appearing for the final year Degree examination (academic year 2017-18) can also apply.,Post Graduate Program Digital Marketing and Media Management is one year full time residential fast-track career program.
11,11,"Tuljaram Chaturchand College, Baramati",Baramati,Maharashtra,B.Voc Journalism and Mass Communication,3 years,Full time,50.0,UG,,UGC,10+2 in any stream or equivalent examination.,"Bachelor of Vocational in Journalism and Mass Communication is a full time three year course affiliated to Savitribai Phule Pune University, Pune and approved by UGC."
12,12,"Sree Krishna College, Guruvayur",Bangalore,Kerala,MA Malayalam with Journalism,2 years,Full time,12.0,PG,,UGC,The candidate should have passed in related stream graduate degree,MA Malayalam with Journalism is a two year full time course
13,13,"ICLES' Motilal Jhunjhunwala College of Arts, Science and Commerce, Mumbai",Navi Mumbai,Maharashtra,Bachelor of Mass Media Self Financed,3 years,Full time,,UG,,,Minimum qualification for admission in program: 10+2 or its equivalent.,"Bachelor of Mass Media is three year full time course with affiliation of University of Mumbai,"
14,14,"PK University, Shivpuri",Karera,Madhya Pradesh,BJMC,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject in any recognized board.,"Bachelor of Journalism and Mass Communication is full time three year course degree offered by PK University, Shivpuri and approved by UGC."
15,15,"PK University, Shivpuri",Karera,Madhya Pradesh,MJMC,2 years,Full time,,PG,,UGC,The student should be a graduate from a recognized University or College.,"Master of Journalism and Mass Communication is full time two year course degree offered by PK University, Shivpuri and approved by UGC."
16,16,"PK University, Shivpuri",Karera,Madhya Pradesh,PGDJMC,1 year,Full time,,Diploma,,UGC,The student should have a graduation from a recognized University or College.,Post Graduation in Doctoral of Journalism and Mass Communication is full time one year course degree.
17,17,"Sangai International University, Manipur",Churachandpur,Manipur,MA Journalism and Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Master of Arts in Journalism and Mass Communication is a full-time two year course degree offered by Sangai International University, Manipur and approved by UGC."
18,18,"Times School of Journalism, New Delhi",New Delhi,Delhi,PGD Journalism,1 year,Full time,,Diploma,,,Graduates with a minimum of 45% marks can apply. The 45% requirement can be waived off if the applicant has work experience – preferably in content/media industry,Post Graduate Diploma in Journalism is full time one year course.
19,19,"Express Institute of Media Studies, New Delhi",New Delhi,Delhi,PGD Journalism,1 year,Full time,,Diploma,1.95 lakhs,,"a.A Bachelor’s degree in any discipline from a recognized university with a minimum of 50% marks.
i. Note : Candidates whose results have not been declared, may apply for admission provided they produce the result/certificate of the qualifying examination by the last date of admission.
b. Due weightage shall be given to participation in Sports & Extra-curricular activities.
c. Upper Age Limit : 30 years.",Post Graduate Diploma Journalism is full time one year course
20,20,"The Statesman Print Journalism School, Kolkata",Kolkata,West Bengal,PGD English Print Journalism,1 year,Full time,,Diploma,1 lakh,,,Post Graduate Diploma English Print Journalism is full time one year course.
21,21,"Assam Women's University, Jorhat",Jorhat,Assam,MA Mass Communication,2 years,Full time,25.0,PG,,UGC,The candidate should have passed in Bachelor of Arts.,"Master of Arts in Mass Communication is full time two year course degree offered by Assam Women's University, Jorhat and approved by UGC."
22,22,"Dr BR Ambedkar University of Social Sciences, Indore",Mhow,Madhya Pradesh,M.Phil Journalism and Mass Communication,2 years,Full time,,PG,0.339 lakhs,UGC,The candidate should have Post Graduation degree in relevant subject from any recognized University.,"M.Phil Journalism and Mass Communication is two-year duration full-time course offered by Dr BR Ambedkar University of Social Sciences, Indore."
23,23,"Kothari College of Management Science and Technology, Indore",Indore,Madhya Pradesh,Bachelor of Journalism,3 years,Full time,,UG,,"Department of Higher Education, Govt of Madhya Pradesh",The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Journalism is three year duration full-time course affiliated to Devi Ahilya Vishwavidyalaya, Indore."
24,24,"Kothari College of Management Science and Technology, Indore",Indore,Madhya Pradesh,PGMP Journalism,1 year,Full time,,Diploma,,"Department of Higher Education, Govt of Madhya Pradesh",The candidate should have Graduation degree in relevant subject from any recognized University.,"PGMP Journalism is one year duration full-time course affiliated to Devi Ahilya Vishwavidyalaya, Indore."
25,25,"AP College of Journalism, Hyderabad",Hyderabad,Telangana,PGD in Journalism,1 year,Full time,,PG,0.21 lakhs,,The candidate should have passed in any graduate degree,PGD in Journalism is a one year full time course
26,26,"AP College of Journalism, Hyderabad",Hyderabad,Telangana,PGD in Journalism Telugu,1 year,Full time,,PG,0.21 lakhs,,The candidate should have passed in any graduate degree,PGD in Journalism is a one year full time course
27,27,"MIT School of Film and Television, Pune",Pune,Maharashtra,M.Sc Television and New Media,2 years,Full time,30.0,PG,4 lakhs,,The candidate should have passed PG Diploma in Television and New Media or B.Sc/B.A in Film Making or PG Diploma in Film Making,"Master of Science in Television and New Media is two- years full-time PG course offered by MIT Art Design and Technology University, Pune."
28,28,"MIT School of Film and Television, Pune",Pune,Maharashtra,PGD Television and New Media,1 year,Full time,60.0,Diploma,2 lakhs,,Any Graduation (For Sound Recording course 10+2 with Physics is compulsory.,"Post Graduate Diploma in Television and New Media is one year duration full-time course and available Specialisation are : Direction, Cinematography, Editing, Sound Recording & Designing, Screenplay Writing."
29,29,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Acting Film and Television,1 year,Full time,,UG,0.08 lakhs,,"The candidate should have passed in Graduation in any Stream (Arts, Commerce, Science, Home Science)",Bachelor of Acting Film and Television is a four year full time course
30,30,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Journalism,1 year,Full time,,UG,0.12 lakhs,,"The candidate should have passed in Graduate in any stream (Arts, Commerce, Science, Home Science) from any Recognized University",Bachelor of Journalism is a one year full time course
31,31,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Journalism,1 year,Full time,,UG,0.12 lakhs,,"The candidate should have passed in Graduate in any stream (Arts, Commerce, Science, Home Science) from any Recognized University",Bachelor of Journalism is a one year full time course
32,32,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Production Film and Television,1 year,Full time,,UG,0.08 lakhs,,"The candidate should have passed in Graduation in any stream (Arts, Commcerce, Science, Home Science)",Bachelor of Production Film and Television is a one year full time course
33,33,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Master of Journalism,1 year,Full time,,PG,0.12 lakhs,,The candidate should have passed in Bachelor of Journalism (BJ),Master of Journalism is a one year full time course
34,34,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,PGD Electronic Media and Film Production,1 year,Full time,,PG,0.07 lakhs,,The candidate should have passed in Any Graduate,PGD Electronic Media and Film Production is a one year full time course
35,35,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,PGD Journalism and Mass Communication,1 year,Full time,,PG,0.04 lakhs,,The candidate should have passed in Any Graduate,PGD Journalism and Mass Communication is a one year full time course
36,36,"Jagran Institute of Management and Mass Communication, Kanpur",Kanpur,Uttar Pradesh,Diploma in Mass Communication,3 years,Full time,,Diploma,,UGC,The candidate should have passed in 10+2 with the relevant subject in any recognized board.,"Diploma in Mass Communication is full time three year course affiliated to IK Gujral Punjab Technical University, Jalandhar and approved by UGC."
37,37,"Jagran Institute of Management and Mass Communication, Kanpur",Kanpur,Uttar Pradesh,PGD Mass Communication,2 years,Full time,,Diploma,,UGC,Graduation in any stream with a minimum 50% aggregate from any recognized University.,Post Graduate Diploma in Print Journalism is full time two year course approved by UGC.
38,38,"Jagran Institute of Management and Mass Communication, Kanpur",Kanpur,Uttar Pradesh,PGD Print Journalism,1 year,Full time,,Diploma,,UGC,Graduation in any stream with a minimum 50% aggregate from any recognized University,Post Graduate Diploma in Print Journalism is full time one year course approved by UGC.
39,39,"Jagran Institute of Management and Mass Communication, Kanpur",Kanpur,Uttar Pradesh,PGD TV Journalism,1 year,Full time,,Diploma,,UGC,Graduation in any stream with a minimum 50% aggregate from any recognized University,Post Graduate Diploma in TV Journalism is full time one year course approved by UGC.
40,40,"NBA School of Mass Communication, New Delhi",New Delhi,Delhi,BMC+GDMC,3 years,Full time,,UG,,,Candidates applying for GDMC + BMC must have completed higher secondary schooling (10+2) with at least 45% marks from any recognized board. 10+ 2 appearing students are also eligible for taking the exam.,"Bachelor in Mass Communication (BMC) + Graduate Diploma in Mass Communication (GDMC) is a 3 year academic program which is inclusive of all important segments of mass communication i.e. journalism, advertising and public relations on different media platforms like print, radio, television and web.
By end of the Bachelor + Graduate Diploma in Mass Communication course...See More"
41,41,"NBA School of Mass Communication, New Delhi",New Delhi,Delhi,MMC+PGDMC,2 years,Full time,,PG,,,Graduate in any discipline from a recognized university.,"NBA School of Mass Communication has been busy turning raw talent into competent media professionals for over a decade through its advance course - Masters in Mass Communication (MMC) + Post Graduate Diploma in Mass Communication (PGDMC).
We provide students with fact-based television production experience with live work with our own TV channel- Jain TV. Where we h...See More"
42,42,"NBA School of Mass Communication, New Delhi",New Delhi,Delhi,PGDAPR,1 year,Full time,,Diploma,,,Graduate in any discipline from a recognized university.,NBA School of Mass Communication offers a unique Post Graduate Diploma in Advertising and Public Relations (PGDAPR) where students are trained to master the skills required for this exciting and thrilling field. Here students learn to utilize communication skills and strategies to convey precise and engaging communications that resonate in the hearts and minds of the ...See More
43,43,"Indira Gandhi Government College, Tezu",Tezu,Arunachal Pradesh,MA Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in a graduate degree from a recognized university.,"Master of Arts in Mass Communication is a full-time two-year course affiliated to Rajiv Gandhi University, Itanagar and approved by University Grants Commission."
44,44,"Indira Gandhi Government College, Tezu",Tezu,Arunachal Pradesh,PGD in Mass Communication,1 year,Full time,,Diploma,,,The candidate should have passed in a graduate degree from a recognized university.,"Post Graduate Diploma in Mass Communication is a full-time one-year course affiliated to Rajiv Gandhi University, Itanagar."
45,45,"Langat Singh College, Muzaffarpur",Muzaffarpur,Bihar,BMC,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelor in Mass Communication is full time three year course affiliated to Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur and approved by UGC."
46,46,"Tarkeshwar Prasad Verma College, Narkatiyaganj",Narkatiaganj,Bihar,BA Journalism and Mass Communication,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelor of Arts in Journalism and Mass Communication is full time three year course degree offered by Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur and approved by NCTE."
47,47,"Sri Aurobindo Centre for Arts and Communication, New Delhi",New Delhi,Delhi,Diploma in Audio Engineering and Music Production,1 year,Full time,,Diploma,2.48 lakhs,,"Bachelor’s degree (or equivalent).
Limited seats for undergraduates (10+2). Selection strictly on merit.",The audio engineering and music production course offered at SACAC aims to bring a curriculum that is designed for the modern day producer who might find the need to don the many hats of the different personnel in the production chain. The course presents information in a systematic and detailed format from the basics of audio and sound to modules dealing with In-The-...See More
48,48,"Sri Aurobindo Centre for Arts and Communication, New Delhi",New Delhi,Delhi,Diploma in Creative Documentary,1.5 years,Full time,,Diploma,4.87 lakhs,,"Minimum age for eligibility, 20 years. There is no upper age limit
Graduation preferred (graduates in any discipline, including those awaiting their final year result/equivalent qualifications/working professionals.","The Creative Documentary Course (CDC) at Sri Aurobindo Centre for Arts & Communication (SACAC) New Delhi, is the first of its kind in India. Initiated in 2013, the course offers an intensive filmmaking experience with an integrated approach that opens out the world of cinema to students, enabling the participants to discover their own voice. CDC has had two editions s...See More"
49,49,"Sri Aurobindo Centre for Arts and Communication, New Delhi",New Delhi,Delhi,PGD Public Relations and Advertising,1 year,Full time,,Diploma,2.15 lakhs,,"Bachelor’s degree (Graduates in any discipline, including those awaiting their final year result)","From a small course with humble beginnings, the School of Advertising & Public Relations has become one of the most integral and popular offerings at SACAC. That is due, not only to the abundance of insights brought in by our faculty, but also to the award-winning careers our students have carved for themselves over the years. The advertising and public relations cour...See More"
0,0,"CREO Valley School of Film and Television, Bangalore",Bengaluru,Karnataka,Bachelor in Journalism,3 years,Full time,,UG,,,Candidates must be 10+2 passed in any discipline from a recognized board of education.,Bachelor in Journalism is a full-time three years course affiliated to Bangalore University
1,1,"Province College, Bangalore",Bengaluru,Karnataka,BA Journalism,3 years,Full time,,UG,0.75 lakhs,Govt of Karnataka,10+2 / XII Standard / PUC or equivalent as prescribed by the Bangalore University. Those who are appearing for the final examinations of XII or PUC can also apply.,"BA Journalism is three-year duration duration full-time course affiliated to Bangalore University, Bangalore."
2,2,"Province College, Bangalore",Bengaluru,Karnataka,BA Mass Communication,3 years,Full time,,UG,0.75 lakhs,Govt of Karnataka,10+2 / XII Standard / PUC or equivalent as prescribed by the Bangalore University. Those who are appearing for the final examinations of XII or PUC can also apply.,"BA Mass Communication is three-year duration duration full-time course affiliated to Bangalore University, Bangalore."
3,3,"St Paul's College, Bangalore",Bengaluru,Karnataka,B.Sc Film and Television Production,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Film and Television Production is three-year duration full-time course affiliated to Bangalore University, Bangalore."
4,4,"St Paul's College, Bangalore",Bengaluru,Karnataka,BA Journalism,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"BA Journalism is three-year duration full-time course affiliated to Bangalore University, Bangalore."
5,5,"St Paul's College, Bangalore",Bengaluru,Karnataka,BBA Media Entertainment and Management,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"BBA Media Entertainment and Management is three-year duration full-time course affiliated to Bangalore University, Bangalore."
6,6,"St Paul's College, Bangalore",Bengaluru,Karnataka,MBA Media and Entertainment Management,2 years,Full time,,PG,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"MBA Media and Entertainment Management is two-year duration full-time course affiliated to Bangalore University, Bangalore."
7,7,"St Paul's College, Bangalore",Bengaluru,Karnataka,Post Graduate Diploma in Journalism,1 year,Full time,,Diploma,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"Post Graduate Diploma in Journalism is one-year duration full-time course affiliated to Bangalore University, Bangalore."
8,8,"SJVP College Autonomous, Harihar",Harihar,Karnataka,BA Journalism,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"BA Journalism is three-year duration full-time course affiliated to Davangere University, Davangere."
9,9,"Dr Bhupendra Nath Dutta Smriti Mahavidyalaya, Burdwan",Hatgobindapur,West Bengal,BA Mass communication and journalism Hons,3 years,Full time,,UG,0.08 lakhs,,The candidate should have passed in 10+2 any stream,"BA Mass communication and journalism is a three year full time course affiliated by University of Burdwan, Bardhaman"
10,10,"Kandra Radhakanta Kundu Mahavidyalaya, Burdwan",Kandra,West Bengal,BA Mass communication,3 years,Full time,30.0,UG,,,The candidate should have passed in 10+2 any stream and 22% seats are reserved for SC Candidates 6% seats are reserved for ST 3% seats are reserved for Physical Handicapped person.,"BA Mass communication is a three year full time course affiliated by University of Burdwan, Bardhaman"
11,11,"Aishwarya College, Jodhpur",Jodhpur,Rajasthan,Bachelor of Journalism,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Journalism is three-year duration full-time course affiliated to Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya, Wardha."
12,12,"Aishwarya College, Jodhpur",Jodhpur,Rajasthan,Master of Journalism,2 years,Full time,,PG,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"Master of Journalism is two-year duration full-time course affiliated to Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya, Wardha."
13,13,"Aishwarya College, Jodhpur",Jodhpur,Rajasthan,PGDEM and FP,1 year,Full time,,Diploma,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"Post Graduate Diploma in Electronic Media and Film Production (PGDEM&FP;) is one-year duration full-time course affiliated to Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya, Wardha."
14,14,"Aishwarya College, Jodhpur",Jodhpur,Rajasthan,PGDJMC,1 year,Full time,,Diploma,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"Post Graduate Diploma in Journalism & Mass Communication is one-year duration full-time course affiliated to Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya, Wardha."
15,15,"Techno Institute of Higher Studies, Lucknow",Lucknow,Uttar Pradesh,BJMC,3 years,Full time,120.0,UG,1.82 lakhs,UGC,"10+2 passed in any discipline with minimum 50% marks in aggregate at +2 level. For SC/ST students, the eligibility will be reduced by 5%.","Bachelor of Journalism & Mass Communication (BJMC) is a three years full time degree course. As the world of Media & Journalism is gaining prominence, there is a need for a very strong foundation for young students who aspire to take it as a profession. At Techno, special emphasis is laid on creating an environment where the students pursuing BAJMC course can have hea...See More"
16,16,"Techno Institute of Higher Studies, Lucknow",Lucknow,Uttar Pradesh,MJMC,2 years,Full time,60.0,PG,1.31 lakhs,UGC,Graduate under at least 10+2+3 pattern with a minimum of 45% marks in aggregate.,MAJMC offers a specialization in Mass Communication to the students coming from various disciplines. This course provides conceptual tools to the students for understanding critically how society is mediated by the media world. It gives comprehensive training in both technical skills and critical analysis of the media spectrum. The course stimulates the students to be...See More
17,17,"Mahant Laxminarayan Das College, Raipur",Raipur,Chhattisgarh,PG Diploma in Journalism,1 year,Full time,30.0,Diploma,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"PG Diploma in Journalism is one year duration full time course affiliated to Pt Ravishankar Shukla University, Raipur."
18,18,"Pragati College, Raipur",Raipur,Chhattisgarh,BJMC,3 years,Full time,50.0,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Journalism and Mass Communications is a three year course offered by Pt Ravishankar Shukla University, Raipur."
19,19,"Pragati College, Raipur",Raipur,Chhattisgarh,PGDJ,1 year,Full time,25.0,PG,,,The candidate should have passed in graduation relevant subject for any recognized university.,"Post Graduate Diploma in Journalism is a one year course offered by Pt Ravishankar Shukla University, Raipur."
20,20,"Agrasen Mahavidyalaya, Raipur",Raipur,Chhattisgarh,BA Journalism and Mass Communication,3 years,Full time,40.0,UG,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Journalism and Mass Communication is a three year full time course affiliated to Pt Ravishankar Shukla University, Raipur and approved by University Grants Commission."
21,21,"Agrasen Mahavidyalaya, Raipur",Raipur,Chhattisgarh,PGD in Journalism,1 year,Full time,20.0,PG,,,The candidate should have passed in graduation relevant subject for any recognized university.,"Post Graduate Diploma in Journalism is a one year full time course affiliated to Pt Ravishankar Shukla University, Raipur."
22,22,"Government Maharishi Valmiki College, Bhanupratappur",Bhanupratappur,Chhattisgarh,BA Journalism,3 years,Full time,,UG,0.15 lakhs,,The candidate should have passed in 10+2 any stream,"BA Journalism is a three year full time course affiliated by Bastar Vishwavidyalaya, Jagdalpur"
23,23,"St Thomas College, Bhilai",Bhilai,Chhattisgarh,BA Journalism and Mass Communication,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,"BA Journalism and Mass Communication is a three year full time course affiliated by Pt Ravishankar Shukla University, Raipur"
24,24,"Babu Shivnath Agrawal PG College, Mathura",Mathura,Uttar Pradesh,Post Graduate Diploma in Journalism,1 year,Full time,,Diploma,,,The candidate should have passed in graduation relevant subject for any recognized university.,"Post Graduate Diploma in Journalism is a one year full time course affiliated to Dr BR Ambedkar University, Agra"
25,25,"Abanindranath Tagore School of Creative Arts and Communication Studies, Silchar",Silchar,Assam,M.Phil Mass Communication,1 year,Full time,,PG,,,The candidate should have passed in post graduate degree in related stream.,"M.Phil Mass Communication is a one to two year full time course offered Assam University, Silchar"
26,26,"Abanindranath Tagore School of Creative Arts and Communication Studies, Silchar",Silchar,Assam,MA Mass Communication,2 years,Full time,46.0,PG,,,The candidate should have passed in BA Mass Communication /or its equivalent,"MA Mass Communication is a two year full time course offered Assam University, Silchar"
27,27,"Abanindranath Tagore School of Creative Arts and Communication Studies, Silchar",Silchar,Assam,PGD Journalism,1 year,Full time,15.0,PG,,,The candidate should have passed in post graduate degree in related stream.,"PGD Journalism is a one to two year full time course offered Assam University, Silchar"
28,28,"Acharya Institute of Graduate Studies, Bengaluru",Bengaluru,Karnataka,BA Journalism,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,"BA Journalism is a three year full time course affiliated by Bangalore University, Bangalore"
29,29,"Government College for Women, Faridabad",Faridabad,Haryana,BJMC,3 years,Full time,,UG,,,Candidates must be 10+2 passed in any discipline from a recognized board of education.,Bachelor of Journalism and Mass Communication (BJMC) is a full time three years undergraduate course affiliated to Maharshi Dayanand University.
30,30,"Government PG College Sector 1, Panchkula",Panchkula,Haryana,BMC,3 years,Full time,40.0,UG,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Mass Communication and Journalism is a three year full time course affiliated to Kurukshetra University, Kurukshetra and approved by University Grants Commission."
31,31,"Government PG College Sector 1, Panchkula",Panchkula,Haryana,PGDJMC,1 year,Full time,,Diploma,,,The candidate should have passed in graduation relevant subject for any recognized university.,"Post Graduate Diploma in Journalism and Mass Communication is a one year full time course affiliated to Kurukshetra University, Kurukshetra."
32,32,"Khudiram Bose Central College, Kolkata",Kolkata,West Bengal,BA Journalism and Mass Communication Hons,3 years,Full time,,UG,0.089 lakhs,UGC,Candidates need to fulfill the following conditions to get Admission Form.58% and above in aggregate (best of 4) and 50 % and above in any one language (Bengali Or Hindi Or English)SC /ST candidates – 40% marks in aggregate or 40% marks in subject or related subject.,"BA Journalism and Mass Communication Hons is three year duration full time course affiliated to University of Calcutta, Kolkata."
33,33,"Gagan College of Management and Technology, Aligarh",Aligarh,Uttar Pradesh,PGDJ,1 year,Full time,,Diploma,,UGC,The candidate should be a Graduate from a recognized University.,"Post Graduate Diploma In Journalism is a full-time one years duration course Affiliated to Dr BR Ambedkar University, Agra Approved by UGC."
34,34,"Swami Vivekanand Mahavidyalaya, Udgir",Udgir,Maharashtra,BJMS,1 year,Full time,,UG,,UGC,Any Graduate,B.J.M.S. (Journalism and Media Science) is a full-time one-year (2 Semesters) course affiliated to Swami Ramanand Teerth Marathwada University and approved by UGC. 
35,35,"Swami Vivekanand Mahavidyalaya, Udgir",Udgir,Maharashtra,MJMS,2 years,Full time,,PG,,UGC,BJMS or Any Graduate,M.J.& M.S. Journalism and Media Science is a full-time two-year (4 Semesters) course affiliated to Swami Ramanand Teerth Marathwada University and approved by UGC. 
36,36,"Clara's College of Commerce, Mumbai",Mumbai,Maharashtra,BMM,3 years,Full time,60.0,UG,,UGC,A student passing the H.S.C examination of the Maharashtra State Board of Secondary and Higher Secondary Education and any other recognized equivalent thereto are eligible for admission,Bachelor of Mass Media is full time three year Undergraduate degree course
37,37,"SIWS NR Swamy College of Commerce and Economics and Smt Thirumalai College of Science, Mumbai",Mumbai,Maharashtra,BMM,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Mass Media (BMM) is three year duration full time course affiliated to University of Mumbai, Mumbai."
38,38,"Seth Hirachand Mutha College of Arts Science and Commerce, Kalyan",Kalyan,Maharashtra,BMM,3 years,Full time,,UG,0.498 lakhs,,"XII Std. Examination of the Maharashtra State Board of Higher Secondary Education or its equivalent from the Arts, Science or Commerce Stream.","Bachelor Of Mass Media (BMM) is three year duration full time course affiliated to University of Mumbai, Mumbai."
39,39,"Seva Sadan's RK Talreja College of Arts Science and Commerce, Ulhasnagar",Ulhasnagar,Maharashtra,BMM Unaided,3 years,Full time,,UG,,,The candidate should have passed 10 + 2 or equivalent.,"Bachelor of Mass Media (BMM) Unaided is three year duration full time course affiliated to University of Mumbai, Mumbai."
