,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
61,61,"Ajeenkya DY Patil University, Pune",Pune,Maharashtra,B.Des Graphic Design,4 years,Full time,,UG,,,Pass in 10+2 or 3 years Diploma by the Central / State Government or equivalent qualification from any BoardACET for Design School.Campus Studio TestPersonal Interview ,Bachelor of Design in Graphic Design is four years (8 Semesters) full-time undergraduate program offered by Ajeenkya DY Patil Univer
62,62,"Ajeenkya DY Patil University, Pune",Pune,Maharashtra,B.Des Product Design,4 years,Full time,,UG,,,Pass in 10+2 or 3 years Diploma by the Central / State Government or equivalent qualification from any BoardACET for Design School.Campus Studio TestPersonal Interview ,"Bachelor of Design in Product Design is four years (8 Semesters) full-time undergraduate program offered by Ajeenkya DY Patil University, Pune."
63,63,"Ajeenkya DY Patil University, Pune",Pune,Maharashtra,B.Sc in Film Making,3 years,Full time,,UG,,,Candidate must have passed XII’th in Arts or Science or Commerce from recognized board,"The program will help you to develop skills in analyzing cinema with a deep understanding of underlying theory and appreciation of the rich history of the world of cinema. It will imbibe in you critical thinking coupled with hands-on experience in all areas of film production - from documentary and fiction, to filmmaking and critical writing. You will gain a strong ba...See More"
64,64,"Ajeenkya DY Patil University, Pune",Pune,Maharashtra,M.Des Automobile Design,2 years,Full time,,PG,,,Graduation in any discipline with a minimum of 45% marks (40% in case of candidate belonging to the reserved category)ACET for Design SchoolCampus Studio TestPersonal Interview ,"Master of Design In Automobile Design is full time two-year post graduate degree course offered by Ajeenkya DY Patil University, Pune."
65,65,"Ajeenkya DY Patil University, Pune",Pune,Maharashtra,M.Des Computer Interaction Design,2 years,Full time,,PG,,,"B.E. / B.Tech. or equivalent in any branch of engineering, B.Des. in any branch of Design, B.Arch., Graduation in Social Science or Psychology with a minimum of 45% marks (40% in case of candidate belonging to the reserved category)ACET for Design SchoolCampus Studio TestPersonal Interview ","The Masters of Design in Interaction Design uses the professional approach to impart the necessary tools, techniques, knowledge and skills for practicing interaction designing. You are imparted the theoretical knowledge and the professional skills in a balanced manner. The program not only focuses on teaching how things are done but also reflects largely on why the"
66,66,"Ajeenkya DY Patil University, Pune",Pune,Maharashtra,M.Des Engineering Product Design,2 years,Full time,,PG,,,B.E. / B.Tech. or equivalent in any branch of engineering with a minimum of 45% marks (40% in case of candidate belonging to the reserved category)ACET for Design SchoolCampus Studio TestPersonal Interview ," This is a master’s level program specially designed for engineers. The program is aimed at creating product development leaders who create world-class, innovative products. The program provides advanced knowledge of industrial design and prepares students with knowledge and skills required to develop a new product or improve an existi"
67,67,"Ajeenkya DY Patil University, Pune",Pune,Maharashtra,PGD Digital Modeling,1 year,Full time,,PG,,UGC,Graduation in any discipline – Science/Arts/ Commerce/Engineering or 3 years Full-Time Diploma in Engineering,Postgraduate Diploma In Digital Modeling is full time nine month course
68,68,"Noida International University, Greater Noida",Greater Noida,Uttar Pradesh,Bachelor of Interior Design,4 years,Full time,,UG,4.8 lakhs,UGC,The candidate should have Minimum 45% marks in 10+2.,"Bachelor of Interior Design is four-years full-time UG program offered by Noida International University, Greater Noida with the approval of UGC."
69,69,"National Institute of Fashion Technology, Chennai",Chennai,Tamil Nadu,B.Des Accessory Design,4 years,Full time,30.0,UG,8.52 lakhs,"Ministry of Textiles, Government of India",Candidate should have passed 10+2 or equivalent from recognised board.,B.Des Accessory Design is a full time four years course.
70,70,"National Institute of Fashion Technology, Chennai",Chennai,Tamil Nadu,B.Des Fashion Communication,4 years,Full time,30.0,UG,8.52 lakhs,"Ministry of Textiles, Government of India",Candidate should have passed 10+2 or equivalent from recognised board.,B.Des Fashion Communication is a full time four years course.
71,71,"National Institute of Fashion Technology, Chennai",Chennai,Tamil Nadu,B.Des Fashion Design,4 years,Full time,30.0,UG,8.52 lakhs,"Ministry of Textiles, Government of India",Candidate should have passed 10+2 or equivalent from recognised board.,B.Des Fashion Design is a full time four years course.
72,72,"National Institute of Fashion Technology, Chennai",Chennai,Tamil Nadu,B.Des Knitwear Design,4 years,Full time,30.0,UG,8.52 lakhs,"Ministry of Textiles, Government of India",Candidate should have passed 10+2 or equivalent from recognised board.,B.Des Knitwear Design is a full time four years course.
73,73,"National Institute of Fashion Technology, Chennai",Chennai,Tamil Nadu,B.Des Leather Design,4 years,Full time,30.0,UG,8.52 lakhs,"Ministry of Textiles, Government of India",Candidate should have passed 10+2 or equivalent from recognised board.,B.Des Leather Design is a full time four years course.
74,74,"National Institute of Fashion Technology, Chennai",Chennai,Tamil Nadu,Master of Fashion Technology,2 years,Full time,25.0,PG,6.79 lakhs,"Ministry of Textiles, Government of India","• B.F.Tech. from NIFT
or
• B.E / B.Tech. from any Institute / University recognized by law in India.",Master of Fashion Technology is a full time two years course.
75,75,"Galaxy Global Group of Institutions, Ambala",Dinarpur,Haryana,BFAD,4 years,Full time,60.0,UG,2.8 lakhs,,"Candidate must have 10+2 pass from any recognized board in any stream.
Lateral Entry:{Direct entry to 2nd year –A candidate should have passed 3 year diploma after 10th or 2 year diploma after 10+2 }",Bachelor of Fashion and Apparel Design is full time four year course
76,76,"Galaxy Global Group of Institutions, Ambala",Dinarpur,Haryana,Diploma in Fashion Design,1 year,Full time,60.0,Diploma,,,Candidate must have passed 10th/12th from recognized board,Diploma in Fashion Design is full time one year course
77,77,"Symbiosis Institute of Design, Pune",Pune,Maharashtra,B.Des Fashion Communication,4 years,Full time,30.0,UG,13 lakhs,,Candidates must be 10+2 passed out with minimum 50%,B.Des Fashion Communication is a full time four years course.
78,78,"Symbiosis Institute of Design, Pune",Pune,Maharashtra,B.Des Fashion Design,4 years,Full time,33.0,UG,13 lakhs,,Candidates must be 10+2 passed out with minimum 50%,Bachelor of Design is a full time four years course.
79,79,"Symbiosis Institute of Design, Pune",Pune,Maharashtra,B.Des Industrial Design,4 years,Full time,52.0,UG,13 lakhs,,Candidates must be 10+2 passed out with minimum 50%,B.Des Industrial Design is a full time four years course.
80,80,"Symbiosis Institute of Design, Pune",Pune,Maharashtra,B.Des in Communication Design,4 years,Full time,92.0,UG,13 lakhs,,Candidates must be 10+2 passed out with minimum 50%,B.Des in Communication Design is a full time four years course.
0,0,"Institute of Home Economics, New Delhi",New Delhi,Delhi,M.Sc Fabric and Apparel Science,2 years,Full time,15.0,PG,0.56 lakhs,UGC,B.Sc. (Hons.) in Home Science / B.Sc. (Pass) in Home Science: after (10+2) from Delhi University or any other University whose Examination is recognized by the University of Delhi as equivalent and fulfill other conditions of eligibility. Should have passed any three subjects in the following areas: Fundamentals of Fabric and Apparel Science / Fabric Science / Indian Textile Heritage / Apparel Construction / Applied Textile Design / Dyeing and Printing / Design Concepts / Fashion Design Development / Fashion Studies,"Master of Science in Fabric and Apparel Science is two years full time course. Affiliated to University of Delhi, Delhi and approved by UGC. The two-year Master's degree programme was started in 1987 at IHE and has since come a long way. The course contents have been revised from the academic year, 2007-08 to make it more contextual and industry related. While 50% of the seats are filled on the basis of merit from B.Sc. (Home Science) Hons. , the remaining seats are filled by an entrance examination conducted by the Department of Home Science in early July. The department churns out professionals every year who get excellent placements in the apparel industry in designing, marketing & merchandising as well as in Universities, Schools & Research Institutes. Many students also opt for self-employment & become entrepreneurs in"
1,1,"Central Institute of Technology, Kokrajhar",Kokrajhar,Assam,B.Design,4 years,Full time,60.0,UG,0.9 lakhs,,"Candidates who have passed 10+2 examination in any stream (Science/Arts/Commerce) or an equivalent examination** from any institute approved by Board/AICTE/ Recognized University with not less than 50% marks.
In case of students belonging to SC/ST, the minimum percentage of marks for admission to B. Des. course shall be not less than 45%.
Candidates who have passed 3 years diploma in Animation and Multimedia Technology from CIT Kokrajhar in the current year having requisite qualifying marks should submit their application and would be admitted without any entrance examinations into the 2nd year/3rd Semester of the programme.","B.Design is a full-time 4 years duration course Affiliated to Gauhati University, Guwahati."
2,2,"Central Institute of Technology, Kokrajhar",Kokrajhar,Assam,Diploma in Animation and Multimedia Technology,3 years,Full time,30.0,Diploma,0.38 lakhs,(AICTE) All India Council of Technical Education,"Candidates must have passed HSLC or equivalent with a minimum of 45% in the aggregate and 50% of marks for GEN/OBC (45% of marks for ST/SC/PH candidates) in Science, Mathematics (or Advanced Mathematics) and English taken together.
The CITEE is an entrance test conducted by CIT for admission to Diploma course of study in different branches of engineering in CIT, Kokrajhar, which is affiliated to State Council of Technical Education, Assam.","Diploma in Animation and Multimedia Technology is a full-time 3 years duration course Affiliated to Directorate of Technical Education, Guwahati and Approved by AICTE."
3,3,"National Institute of Fashion Technology, Shillong",Shillong,Meghalaya,B.Des Accessory Design,4 years,Full time,,UG,,"Ministry of Textiles, Government of India",Minimum qualification for admission in program: 10+2 or its equivalent.,"B.Des Accessory Designis 4 year full time UG level course with approval of Ministry of Textiles, Government of India."
4,4,"National Institute of Fashion Technology, Shillong",Shillong,Meghalaya,B.Des Fashion Communication,,Full time,,UG,,"Ministry of Textiles, Government of India",,"B.Des Fashion Communication is 4 year full time UG level course with approval of Ministry of Textiles, Government of India."
5,5,"National Institute of Fashion Technology, Shillong",Shillong,Meghalaya,B.Des Fashion Design,4 years,Full time,,UG,,"Ministry of Textiles, Government of India",Minimum qualification for admission in program: 10+2 or its equivalent.,"B.Des Fashion Design is 4 year full time UG level course with approval of Ministry of Textiles, Government of India."
6,6,"ITM - Institute of Fashion Design and Technology, Mumbai",Mumbai,Maharashtra,B.A. (Hons.) in Fashion Design ( 3 yrs International Degree ),3 years,Full time,,UG,,,The candidate must have passed 10 + 2 exam in any faculty/ stream. Those awaiting their 10 + 2 exam result this year may also apply.,"<p>BIAD fashion program is about creating an environment in which you can build on your individuality and strengths, to realize your full potential and to create a breed of highly skilled designers who are attuned to the needs and understanding of design and its interaction with the society we live in.The program is designed to reflect and respond to contemporar...See More"
7,7,"ITM - Institute of Fashion Design and Technology, Mumbai",Mumbai,Maharashtra,B.A. (Hons.) in Interior Design ( 3 yrs International Degree ),3 years,Full time,,UG,,,The candidate must have passed 10 + 2 exam in any faculty/ stream. Those awaiting their 10 + 2 exam result this year may also apply.,"<p>The course considers the range of factors which affect spatial development – such as psychology, technology and tactility. You’ll be exposed to a combination of different design techniques including drawing and model-making skills, concept modeling, computer simulation and experimentation using the latest digital techniques. You will be supported by exper...See More"
8,8,"ITM - Institute of Fashion Design and Technology, Mumbai",Mumbai,Maharashtra,BA Fashion Design,3 years,Full time,,UG,,,Candidates must be 10+2 passed from a recognised board or Diploma.,BA Fashion Design is a full time three years course.
9,9,"ITM - Institute of Fashion Design and Technology, Mumbai",Mumbai,Maharashtra,BA Interior Design,3 years,Full time,,UG,,,Candidates must be 10+2 passed out from any recognised board.,BA Interior Design is a full time three years course.
10,10,"ITM - Institute of Fashion Design and Technology, Mumbai",Mumbai,Maharashtra,Diploma in Fashion Design,1.5 years,Part Time,,Diploma,,,Candidates with Secondary School Certificate or equivalent 10 years of education,Diploma in Fashion Design is a part time Eighteen months course.
11,11,"ITM - Institute of Fashion Design and Technology, Mumbai",Mumbai,Maharashtra,Diploma in Fashion Marketing,2 years,Full time,,Diploma,,,Candidates must be a 10+2 passed out from any recognised university.,Diploma in Fashion Marketing is a full time one year course.
12,12,"ITM - Institute of Fashion Design and Technology, Mumbai",Mumbai,Maharashtra,Diploma in Interior Design,1.5 years,Full time,,Diploma,,,Candidate must be minimum 10th or Equivalent.,Diploma in Interior Design is a part time one and half year course
13,13,"ITM - Institute of Fashion Design and Technology, Mumbai",Mumbai,Maharashtra,M.A. Interior Design,2 years,Full time,,PG,,,Students with Higher Secondary Certificate or Diploma or equivalent 10+2 years of education.,"<p>A 2 year program, the M.A. Interior Design is one of the most sought after qualifications for students graduating in Interior Design / Architecture / Fine Arts. The program curriculum covers a broad range of subjects such as Architectural Drawing, History of Architecture, Building services, Residential and Commercial Interiors, Landscape designing, Design Cul...See More"
14,14,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Fashion Design,4 years,Full time,,UG,22.39 lakhs,,"Candidates should have passed Class XII from any recognized board.QUALIFICATION :Indian Qualification: Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11-month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities. Pearl Academy, Jaipur has been offered provisional affiliation from Rajasthan ILD Skill University (RISU) and will now offer Bachelor of Vocation degree (B.Voc.) in Fashion Design, Product & Lifestyle Design & Interior & Spatial DesignINTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for the final year, to Bachelor of Design degree at Torrens University, Australia.","UG Pathway Fashion Design (Fashion Design / Fashion Accessories / Fashion Textiles) is a full-time four years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
15,15,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Fashion Media Communication,4 years,Full time,,UG,20.83 lakhs,,"Candidates should have passed Class XII from any recognized board.Qualification :Indian Qualification: Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11-month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BA in English (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities.INTERNATIONAL QUALIFICATION : Option for a full credit transfer out of Pearl Academy, for final year, to Bachelor of Media & Communication at Torrens University, Australia.","UG Pathway Fashion Media Communication is a full time four years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
16,16,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Fashion Styling and Image Design,4 years,Full time,,UG,20.83 lakhs,,"Candidates should have passed Class XII from any recognized board.Qualification :Indian Qualification:  Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11-month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities.INTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for the final year, to Bachelor of Design degree at Torrens University, Australia.","UG Pathway Fashion Styling and Image Design is a full time four years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
17,17,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Fashion and Lifestyle Business Management,3 years,Full time,,UG,15.34 lakhs,,"Candidates should have passed Class XII from any recognized board.Qualification- Indian Qualification: Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11 month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities.INTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for final year, to Bachelor of Business degree at Torrens University, Australia.","UG Pathway Fashion and Lifestyle Business Management is a full time three years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
18,18,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Global Luxury Brand Management,3 years,Full time,,UG,20.44 lakhs,,"Candidates should have passed Class XII from any recognized board. Qualification :Indian Qualification :  Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11 month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities.INTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for final year, to Bachelor of Business degree at Torrens University, Australia.","UG Pathway Global Luxury Brand Management is a full time three years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
19,19,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Interior and Spatial Design,4 years,Full time,,UG,20.83 lakhs,,"Candidates should have passed Class XII from any recognized board. NATA 2017 scores accepted.Qualification :Indian Qualification: Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11 month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities. Pearl Academy, Jaipur has been offered provisional affiliation from Rajasthan ILD Skill University (RISU) and will now offer Bachelor of Vocation degree (B.Voc.) in Fashion Design, Product & Lifestyle Design & Interior & Spatial Design.INTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for final year, to Bachelor of Design degree at Torrens University, Australia.","UG Pathway Interior & Spatial Design (Interior Architecture / Interior Design) is a full time four years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
20,20,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Product and Lifestyle Design,4 years,Full time,,UG,20.83 lakhs,,"Candidates should have passed Class XII from any recognized board. NATA 2017 scores accepted.Qualification :Indian Qualification: Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11 month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities. Pearl Academy, Jaipur has been offered provisional affiliation from Rajasthan ILD Skill University (RISU) and will now offer Bachelor of Vocation degree (B.Voc.) in Fashion Design, Product & Lifestyle Design & Interior & Spatial Design.INTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for final year, to Bachelor of Design degree at Torrens University, Australia.","UG Pathway Product & Lifestyle Design (Industrial Products / Lifestyle Accessories) is a full-time four years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
21,21,"National Institute of Fashion Technology, Srinagar",Srinagar,Jammu and Kashmir,B.Des Fashion Communication,4 years,Full time,,UG,,"Ministry of Textiles, Government of India",The candidate should have passed in 10+2 any stream,"Fashion Communication is a four year full time course and fashion Communication encompasses integrated course study relating with areas such as; Graphic Design, Fashion Journalism, Visual Merchandising, Photography, Advertising, Public Relations, Styling, Writing Skills, Exhibition Design, Publication Design, Multimedia, Consumer Behavior in Fashion, Communication Con...See More"
22,22,"National Institute of Fashion Technology, Srinagar",Srinagar,Jammu and Kashmir,B.Des Fashion Design,4 years,Full time,,UG,,"Ministry of Textiles, Government of India",The candidate should have passed in 10+2 any stream,The four year programme has been designed in such a way that it works closely with fashion professionals so as to evolve a distinctive and exceptional fashion identity. At NIFT Srinagar students will get to experience all the crafts of the valley very closely and implement these techniques in their designs
23,23,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,M.Sc Textile Designing,2 years,Full time,,PG,0.83 lakhs,UGC,"Bachelor degree (Hons./Pass) with Fashion Designing/ Textile Designing/
Interior Designing as one of the subject from any recognized University.",Master of Science in Textile Designing is full time two year course approved by UGC.
24,24,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,MA Fashion Designing,2 years,Full time,,PG,0.83 lakhs,UGC,Bachelor degree (Hons./Pass) with Fashion Designing as one of the subject from any recognized University.,Master of Arts in Fashion Designing is full time two year course approved UGC.
25,25,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,PG Diploma in Animation,1 year,Full time,,Diploma,0.11 lakhs,UGC,Graduate in any stream from any recognized University.,"Post Graduate Diploma in Animation is a full-time one-year course offered by Swami Vivekanand University, Sagar with the approved by UGC."
26,26,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,PGD Fashion Designing,1 year,Full time,,Diploma,0.28 lakhs,UGC,Graduate in any stream from any recognized University.,Post Graduate Diploma in Fashion Designing is full time one year course approved by UGC.
27,27,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,PGD Interior Designing,1 year,Full time,,Diploma,0.28 lakhs,UGC,Graduate in any stream from any recognized University.,Post Graduate Diploma in Interior Designing is full time one year course approved by UGC.
28,28,"School of Fashion Technology, Pune",Pune,Maharashtra,B.Des Fashion Communication,4 years,Full time,120.0,UG,,,Candidates must be a 10+2 passed from any discipline.,B.Des Fashion Communication is a full time four years course.
29,29,"School of Fashion Technology, Pune",Pune,Maharashtra,B.Des Fashion Design,4 years,Full time,120.0,UG,,,Candidates must be a 10+2 passed from any discipline.,B.Des Fashion Design is a full time four years course.
30,30,"School of Fashion Technology, Pune",Pune,Maharashtra,B.Des Textile Design,4 years,Full time,120.0,UG,,,Candidates must be a 10+2 passed from any discipline.,B.Des Textile Design is a full time four years course.
31,31,"School of Fashion Technology, Pune",Pune,Maharashtra,Fashion Design and Technology,2 years,Full time,,PG,,,Candidates must be a graduate from a recognised university with the relative subject.,Fashion Design and Technology is a full time two years course.
32,32,"School of Fashion Technology, Pune",Pune,Maharashtra,Fashion Merchandising and Production,2 years,Full time,,PG,,,Candidates must be a graduate from a recognised university with the relative subject.,Fashion Merchandising and Production is a full time two years course.
33,33,"School of Fashion Technology, Pune",Pune,Maharashtra,M.Sc Fashion Design,2 years,Full time,,PG,,,Candidates must be a graduate passed out.,M.Sc Fashion Design is a full time two years course.
34,34,"National Institute of Fashion Technology, Bhopal",Bhopal,Madhya Pradesh,B.Des Accessory Design,4 years,Full time,30.0,UG,,,The candidate should have passed in 10+2 any stream,B.Des Accessory Design is a four year full time course
35,35,"Garden City University, Bangalore",Bengaluru,Karnataka,B.Sc-Fashion and Apparel Design,3 years,Full time,,UG,,UGC,10+2 / Diploma in Textile Technology / Costumes & Fashion Design or any other three years diploma considered as equivalent and recognized by the state / central government shall be eligible for admission to the III Semester or 2nd year of B.Sc. Fashion & Apparel Design course.,"Bachelor of Science in the subject combination of Fashion and Apparel Design is three years (6 Semester) full-time undergraduate program in science stream offered by Garden City University, Bangalore with the approval of UGC."
36,36,"Chandigarh Group of Colleges, Jhanjeri",Jhanjheri,Punjab,B.Sc Fashion Technology,3 years,Full time,,UG,1.47 lakhs,,The students who have passed 10+2 exam in any stream are eligible for this course.,"Fashion industry has seen a rapid growth in India year after year. Fashion Technology is an exciting, appealing and lucrative option available today. Over four million people are employed in this industry which includes design, marketing, styling, retailing, advertising, communication, publishing and consulting. The increasing demand of professionals in the field of f...See More"
37,37,"Amity University, Kolkata",Kadampukur,West Bengal,B.Des Fashion Design,4 years,Full time,,UG,3.52 lakhs,UGC,The candidate should have passed in 10+2,"Bachelor Design in Fashion Design is full time four year course degeree offered by Amity University, Kolkata and approved by UGC."
38,38,"Galaxy Global Imperial Technical Campus, Ambala",Landha,Haryana,Bachelor of Fashion and Apparel Design,4 years,Full time,60.0,UG,2.14 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed 10+2 pass from any recognized board in any stream. For Lateral Entry - Direct entry to 2nd year –A candidate should have passed 3 year diploma after 10th or 2 year diploma after 10+2 },"Bachelor of Fashion and Apparel Design is full time four year undergraduate degree course, recognized by AICTE"
39,39,"Galaxy Global Imperial Technical Campus, Ambala",Landha,Haryana,Diploma in Fashion Design,1 year,Full time,60.0,Diploma,,,Candidate must have passed 10+2 in any stream from recognized board,Diploma in Fashion Design is full time one year course
40,40,"MIT Institute of Design, Pune",Pune,Maharashtra,M.Des,2 years,Full time,120.0,PG,7.13 lakhs,,"The candidate should have passed graduate or its equivalent, the students have to clear the admission process comprising of Design Aptitude test followed by studio test & personal interview.","Master of Design is a two year full time course Specializations offered Specializations offered, Transportation design, Transportation design, Transportation design, User Experience Design , Communication Design, Graphic Design, Animation Film Design, Film and Video Design"
41,41,"Techno Global University, Shillong",Shillong,Meghalaya,Advanced Diploma in Multimedia,1 year,Full time,,Diploma,0.1 lakhs,Government of Meghalaya,The candidate should have passed in 10+2 with the relevant subject.,"Diploma in Multimedia is one year's full-time Diploma course offered by Techno Global University, Shillong."
42,42,"Techno Global University, Shillong",Shillong,Meghalaya,B.Sc Beauty and Spa Management,3 years,Full time,,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Science in Beauty and Spa Management is a three-year full-time course offered by Techno Global University, Shillong with the approval of UGC."
43,43,"Techno Global University, Shillong",Shillong,Meghalaya,B.Sc Fashion Designing,3 years,Full time,,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Science in Fashion Designing is a three-year full-time course offered by Techno Global University, Shillong with the approval of UGC."
44,44,"Techno Global University, Shillong",Shillong,Meghalaya,B.Sc Interior Designing,3 years,Full time,,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Science in Interior Designing is a three-year full-time course offered by Techno Global University, Shillong with the approval of UGC."
45,45,"Techno Global University, Shillong",Shillong,Meghalaya,B.Sc Multimedia Animation and Graphics,3 years,Full time,,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Science in Multimedia Animation and Graphics is a three-year full-time course offered by Techno Global University, Shillong and approved by UGC."
46,46,"Techno Global University, Shillong",Shillong,Meghalaya,Diploma in CAFD,1 year,Full time,,Diploma,0.1 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Diploma in CAFD is a one-year full-time course offered by Techno Global University, Shillong."
47,47,"Techno Global University, Shillong",Shillong,Meghalaya,Diploma in FRM,1 year,Full time,,Diploma,0.1 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,Diploma in Advertising and Marketing is full time one year course approved by UGC.
48,48,"Techno Global University, Shillong",Shillong,Meghalaya,Diploma in Fashion Designing,1 year,Full time,,Diploma,0.1 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Diploma in Fashion Designing is a one-year full-time course offered by Techno Global University, Shillong."
49,49,"Techno Global University, Shillong",Shillong,Meghalaya,Diploma in Interior Designing,1 year,Full time,,Diploma,0.1 lakhs,UGC,,"Diploma in Interior Designing is a one-year full-time course offered by Techno Global University, Shillong."
50,50,"Techno Global University, Shillong",Shillong,Meghalaya,Diploma in Textile Designing,1 year,Full time,,Diploma,0.1 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Diploma in Textile Designing is a one-year full-time course offered by Techno Global University, Shillong."
51,51,"AKS University, Satna",Satna,Madhya Pradesh,BA Fashion Design,3 years,Full time,,UG,0.72 lakhs,UGC,The candidate should have passed in 10+2 in any recognized board.,"Bachelor of Arts in Fashion Design is full time three year course degree offered by AKS University, Satna and approved by UGC."
52,52,"GS Mandal's Marathwada Institute of Technology, Aurangabad",Aurangabad,Maharashtra,B.Des Interior Design,4 years,Full time,40.0,UG,,,Candidate should be an Indian National and should have passed the HSC (10+2 level) examination of Maharashtra State Board of Secondary and Higher Secondary Education.,Bachelor of Design (B. Des or B. Design) is an undergraduate degree course in the field of Design. It has a duration of 3 or 4 years.
53,53,"J D Birla Institute, Kolkata",Kolkata,West Bengal,B.Sc Interior Designing Hons,3 years,Full time,,UG,3.37 lakhs,,"1. Only female candidates are eligible for admission to the B.Sc course.
2. Candidates must have good knowledge of the English language.
3. A student seeking admission to three years B.Sc (Hons.) in Interior Designing must have passed the 10+2 examination of any recognised board securing at least 50% marks in the aggregate.",B.Sc Interior Designing Hons is a full time three years course.
54,54,"J D Birla Institute, Kolkata",Kolkata,West Bengal,B.Sc Textile Science Clothing and Fashion Studies,3 years,Full time,,UG,3.37 lakhs,,"1. Only female candidates are eligible for admission to the B.Sc course.
2. Candidates must have good knowledge of the English language.
3. A student seeking admission to three years B.Sc (Hons.) in Interior Designing must have passed the 10+2 examination of any recognised board securing at least 50% marks in the aggregate.",B.Sc Textile Science Clothing and Fashion Studies is a full time three years course.
55,55,"J D Birla Institute, Kolkata",Kolkata,West Bengal,M.Sc Textile and Clothing,2 years,Full time,,PG,1.09 lakhs,,A student seeking admission to the different M.Sc courses must have passed the Bachelor’s level exam with minimum 55% either from Jadavpur University or any other University recognized by Jadavpur University.,M.Sc Textile and Clothing is a full time two years course.
